Date,Temp_Max,Temp_Min,Humidity,WindSpeed,Precipitation,Pressure
2022-03-12,17.7,16.6,31.8,8.8,0.0,1008.2
2022-03-13,24.8,5.7,43.6,11.6,6.7,1007.2
2022-03-14,18.1,10.9,71.5,6.5,0.0,999.1
2022-03-15,14.7,6.7,56.7,7.7,0.0,995.5
2022-03-16,25.2,7.7,37.1,5.2,0.0,982.5
2022-03-17,22.2,13.9,58.1,8.4,,1010.4
2022-03-18,14.6,13.6,42.7,9.0,8.8,999.3
2022-03-19,14.2,9.3,53.1,7.4,0.0,991.0
2022-03-20,18.7,10.4,50.6,4.9,0.0,1010.2
2022-03-21,11.8,10.8,47.9,9.0,0.0,1003.7
2022-03-22,15.9,8.6,30.2,5.0,0.0,987.4
2022-03-23,23.5,2.5,45.7,6.3,0.0,1010.7
2022-03-24,25.3,12.0,55.3,8.1,,1009.9
2022-03-25,18.3,14.8,42.4,10.6,0.0,1001.6
2022-03-26,19.7,11.0,47.3,13.3,0.0,998.5
2022-03-27,14.4,13.4,44.0,7.9,0.0,1001.2
2022-03-28,26.1,14.2,56.1,5.5,0.0,1015.6
2022-03-29,18.6,15.3,35.0,6.3,0.0,1000.9
2022-03-30,23.9,19.1,49.1,6.2,1.0,1008.2
2022-03-31,18.4,13.7,46.2,6.2,0.0,1010.8
2022-04-01,25.2,16.0,52.2,6.1,0.0,987.9
2022-04-02,24.1,16.5,37.6,13.8,1.6,1004.5
2022-04-03,16.7,15.7,29.3,9.4,9.2,996.5
2022-04-04,18.3,12.3,42.2,11.8,0.0,1001.5
2022-04-05,22.8,14.5,34.4,8.3,7.6,999.5
2022-04-06,21.7,20.7,27.5,4.6,0.0,999.3
2022-04-07,20.5,14.7,48.2,5.8,0.0,999.5
2022-04-08,17.9,16.0,32.2,7.1,0.0,997.5
2022-04-09,15.7,12.6,60.5,13.1,6.1,1013.0
2022-04-10,28.4,16.6,50.4,13.2,0.3,1005.9
2022-04-11,26.8,14.4,53.7,13.6,0.2,985.0
2022-04-12,18.4,17.4,52.6,8.3,4.3,1015.2
2022-04-13,16.8,15.8,54.1,7.5,2.9,1003.6
2022-04-14,26.4,9.3,42.2,8.6,0.0,1013.3
2022-04-15,22.0,11.2,10.0,3.4,0.0,1012.5
2022-04-16,28.2,22.7,42.4,15.6,1.1,1014.2
2022-04-17,25.9,9.8,36.9,9.9,0.0,1007.3
2022-04-18,26.3,20.1,39.4,10.9,0.0,1013.9
2022-04-19,22.7,17.9,59.7,8.7,0.0,1016.8
2022-04-20,22.5,19.3,39.8,2.8,0.0,1011.2
2022-04-21,21.8,15.9,55.5,6.8,0.0,1000.6
2022-04-22,21.5,17.0,29.0,12.3,10.1,1017.9
2022-04-23,33.2,25.4,36.5,7.1,1.0,1007.1
2022-04-24,22.8,18.8,36.4,11.4,0.0,1009.5
2022-04-25,25.8,18.2,43.6,9.6,0.0,1005.4
2022-04-26,26.0,22.7,63.2,7.5,0.0,1005.1
2022-04-27,24.0,23.0,43.6,14.3,6.8,1009.5
2022-04-28,28.9,18.1,57.2,5.0,0.0,1001.2
2022-04-29,34.0,19.0,35.1,4.6,0.0,1007.1
2022-04-30,30.0,21.1,38.0,7.3,7.1,1012.7
2022-05-01,32.1,16.9,40.1,7.2,13.5,1019.8
2022-05-02,28.2,20.3,40.1,19.0,1.4,1015.8
2022-05-03,23.5,22.5,55.1,8.1,2.7,1004.8
2022-05-04,19.1,8.3,41.5,6.9,9.9,1005.1
2022-05-05,28.8,14.2,35.4,8.7,6.5,1025.2
2022-05-06,24.8,15.2,58.4,5.3,1.9,1016.9
2022-05-07,35.2,22.6,51.9,8.9,0.0,1011.0
2022-05-08,33.8,19.4,30.6,4.5,0.0,1031.6
2022-05-09,29.8,21.8,45.4,5.6,0.0,1025.0
2022-05-10,19.6,18.6,52.5,7.8,0.4,1009.3
2022-05-11,26.0,22.8,39.7,8.8,0.0,1021.3
2022-05-12,21.5,20.5,46.4,8.6,0.0,1021.3
2022-05-13,25.9,22.1,32.5,7.5,0.0,1026.8
2022-05-14,38.5,26.5,59.0,9.6,0.0,1008.7
2022-05-15,33.6,28.0,58.0,8.0,0.0,1015.6
2022-05-16,26.5,15.0,55.9,12.6,0.0,1031.3
2022-05-17,31.3,22.9,59.1,16.7,0.0,1006.0
2022-05-18,36.0,17.2,40.0,5.3,2.7,1018.5
2022-05-19,31.2,24.7,48.4,7.8,,999.9
2022-05-20,34.2,25.9,56.7,8.5,0.0,1021.9
2022-05-21,30.9,17.2,50.1,9.0,1.9,1017.9
2022-05-22,27.3,22.6,31.5,9.9,0.0,1029.5
2022-05-23,33.6,21.6,60.1,7.8,0.6,1015.4
2022-05-24,33.1,14.7,39.4,6.5,0.0,1028.1
2022-05-25,27.0,23.1,52.1,5.9,0.8,1023.0
2022-05-26,29.1,22.9,43.1,5.3,0.0,1024.6
2022-05-27,37.2,27.1,27.9,7.3,0.0,1024.8
2022-05-28,31.6,19.5,52.2,8.0,4.9,1023.4
2022-05-29,33.3,27.8,40.1,8.9,20.7,1021.7
2022-05-30,40.0,17.5,45.6,6.8,2.6,1037.0
2022-05-31,23.0,22.0,61.3,6.4,8.8,1034.4
2022-06-01,21.0,20.0,60.9,4.7,1.0,1020.4
2022-06-02,31.1,18.9,46.7,7.2,4.7,1036.1
2022-06-03,26.2,20.7,51.0,10.7,1.6,1025.2
2022-06-04,33.2,24.8,38.7,14.0,0.0,1038.0
2022-06-05,34.4,27.4,45.9,4.1,0.0,1016.5
2022-06-06,31.1,24.7,58.9,9.1,0.0,1019.2
2022-06-07,31.0,18.9,53.8,4.2,14.3,1029.2
2022-06-08,33.5,27.4,48.7,12.1,0.0,1028.7
2022-06-09,33.0,26.4,75.4,6.4,2.3,1020.0
2022-06-10,33.3,28.0,71.2,13.9,8.6,1024.6
2022-06-11,36.0,28.8,70.5,6.4,,1026.9
2022-06-12,28.7,22.5,64.6,13.4,2.8,1027.8
2022-06-13,27.7,20.6,28.6,4.4,0.0,1021.5
2022-06-14,38.3,24.6,57.2,12.2,3.0,1036.1
2022-06-15,29.7,19.0,62.5,23.9,0.0,1036.3
2022-06-16,31.8,25.7,66.8,7.4,0.0,1020.1
2022-06-17,39.0,25.9,62.7,10.5,5.7,1024.0
2022-06-18,29.9,28.9,57.7,5.4,6.0,1029.6
2022-06-19,31.5,26.6,48.3,4.9,6.5,1029.6
2022-06-20,32.1,28.4,42.4,3.4,0.0,1034.1
2022-06-21,29.3,23.3,61.4,11.9,18.4,1017.7
2022-06-22,32.6,21.2,63.9,18.7,2.4,1028.1
2022-06-23,37.9,22.8,75.7,3.3,0.0,1028.5
2022-06-24,35.5,19.5,50.1,5.6,2.5,1031.8
2022-06-25,24.0,23.0,78.0,10.8,4.9,1017.0
2022-06-26,33.6,26.4,55.4,8.1,0.0,1037.8
2022-06-27,33.4,25.0,67.9,5.9,0.0,1021.6
2022-06-28,33.1,21.5,50.3,13.4,2.5,1039.2
2022-06-29,33.2,21.5,53.8,10.2,3.8,1038.8
2022-06-30,33.5,22.2,54.6,10.9,0.0,1030.5
2022-07-01,32.0,25.5,64.7,7.5,1.7,1037.0
2022-07-02,35.1,25.2,70.6,5.1,0.0,1035.0
2022-07-03,26.7,24.2,54.3,4.9,0.0,1037.5
2022-07-04,32.5,25.2,67.6,2.9,0.0,1027.4
2022-07-05,30.3,23.8,44.1,9.2,0.0,1023.3
2022-07-06,31.9,24.3,45.6,8.4,0.0,1035.6
2022-07-07,40.5,28.9,63.1,7.5,0.0,1018.1
2022-07-08,31.7,30.7,60.9,11.9,10.1,1037.5
2022-07-09,34.4,31.2,71.3,7.3,14.8,1027.5
2022-07-10,29.8,19.5,78.9,11.2,23.2,1027.3
2022-07-11,37.4,23.7,53.5,6.0,0.0,1035.5
2022-07-12,29.4,28.3,65.5,4.8,0.0,1026.6
2022-07-13,32.3,25.1,78.2,10.7,0.0,1035.3
2022-07-14,27.6,26.6,59.8,7.8,0.0,1026.9
2022-07-15,31.6,18.8,58.8,12.6,0.0,1043.1
2022-07-16,31.2,27.0,80.2,14.8,2.0,1014.1
2022-07-17,27.7,18.5,48.3,11.1,0.0,1040.3
2022-07-18,36.4,21.0,65.9,9.9,23.8,1037.3
2022-07-19,30.5,19.7,47.3,16.0,0.0,1040.2
2022-07-20,33.7,24.9,65.0,8.1,0.0,1041.0
2022-07-21,30.8,26.1,71.8,15.2,0.7,1034.2
2022-07-22,36.2,27.0,66.6,12.6,0.6,1030.6
2022-07-23,37.4,20.6,81.1,7.4,0.0,1031.3
2022-07-24,35.5,19.7,82.7,8.5,10.1,1021.5
2022-07-25,36.1,22.7,77.1,7.6,0.0,1023.7
2022-07-26,26.3,17.6,60.7,4.3,0.0,1046.3
2022-07-27,28.6,21.0,77.1,8.7,0.0,1038.6
2022-07-28,33.7,13.7,80.2,7.5,0.0,1034.5
2022-07-29,39.9,20.5,52.7,8.1,4.9,1045.7
2022-07-30,25.1,18.0,86.5,9.6,0.0,1028.7
2022-07-31,29.5,24.7,51.6,9.0,9.1,1041.9
2022-08-01,28.6,21.6,48.1,11.4,11.8,1025.1
2022-08-02,27.2,17.5,100.0,10.9,0.0,1028.8
2022-08-03,23.5,22.5,62.3,13.4,1.5,1041.4
2022-08-04,29.1,22.7,64.9,11.7,0.0,1041.3
2022-08-05,34.5,20.8,66.0,3.7,2.5,1035.0
2022-08-06,27.4,16.4,72.3,3.5,0.0,1037.1
2022-08-07,28.1,26.2,74.2,9.8,0.0,1040.3
2022-08-08,30.1,20.6,78.5,6.5,0.0,1035.6
2022-08-09,25.8,19.4,61.8,3.9,0.0,1020.4
2022-08-10,23.2,14.2,100.0,12.4,0.0,1040.3
2022-08-11,30.2,15.0,66.6,8.6,0.0,1029.9
2022-08-12,24.7,17.7,81.7,10.4,0.0,1018.2
2022-08-13,32.3,14.3,63.8,4.7,0.0,1025.5
2022-08-14,23.7,19.8,68.0,6.4,0.0,1034.6
2022-08-15,38.6,18.8,88.3,10.7,0.0,1031.3
2022-08-16,28.1,16.4,63.6,3.4,0.0,1044.4
2022-08-17,27.3,16.5,72.1,3.6,0.0,1032.5
2022-08-18,22.5,11.7,84.1,8.1,0.0,1023.7
2022-08-19,23.9,12.8,66.1,22.2,0.0,1029.3
2022-08-20,27.0,23.6,64.7,17.9,5.2,1027.6
2022-08-21,27.9,26.0,74.0,10.4,1.2,1035.9
2022-08-22,20.6,15.8,83.0,5.1,0.0,1033.0
2022-08-23,20.6,17.7,70.3,6.2,0.0,1033.9
2022-08-24,19.4,18.4,61.7,4.8,0.0,1026.9
2022-08-25,17.1,16.1,70.6,7.6,0.0,1027.7
2022-08-26,31.7,20.6,66.0,4.6,0.0,1036.5
2022-08-27,15.9,13.9,67.4,8.3,0.0,1024.0
2022-08-28,19.3,15.3,79.3,2.8,0.0,1038.0
2022-08-29,27.7,18.8,69.4,5.2,0.0,1031.1
2022-08-30,23.6,12.6,80.7,8.6,1.3,1038.9
2022-08-31,19.4,10.3,78.7,6.0,0.0,1034.8
2022-09-01,25.5,17.3,69.0,7.6,,1036.8
2022-09-02,22.2,1.5,75.2,6.9,5.8,1052.2
2022-09-03,18.3,13.5,78.1,7.4,0.0,1016.9
2022-09-04,26.9,15.2,67.1,7.9,0.0,1031.6
2022-09-05,20.4,16.1,79.0,7.9,0.0,1026.2
2022-09-06,24.4,10.5,74.4,4.5,0.2,1023.4
2022-09-07,18.8,6.4,89.7,7.7,0.0,1029.0
2022-09-08,15.3,14.3,44.4,5.7,0.0,1033.1
2022-09-09,17.1,16.1,66.2,6.8,0.0,1025.5
2022-09-10,22.2,10.0,93.7,5.1,4.7,1013.8
2022-09-11,23.9,12.9,69.6,24.6,0.0,1018.6
2022-09-12,23.2,4.7,66.2,6.9,0.0,1025.6
2022-09-13,11.9,9.2,91.0,5.3,0.0,1028.6
2022-09-14,23.8,6.2,85.6,7.6,0.0,1043.5
2022-09-15,18.8,6.4,60.0,4.1,0.0,1023.6
2022-09-16,18.1,9.1,67.0,8.1,0.0,1028.9
2022-09-17,20.0,7.1,70.6,5.8,0.4,1024.9
2022-09-18,16.2,10.4,74.1,5.0,0.0,1034.5
2022-09-19,20.6,9.7,82.6,8.3,1.9,1024.4
2022-09-20,12.3,6.2,73.6,3.8,0.0,1029.9
2022-09-21,23.1,12.6,76.4,6.6,,1019.5
2022-09-22,11.9,6.9,64.7,4.1,0.0,1034.7
2022-09-23,19.2,8.7,98.4,6.7,8.0,1024.5
2022-09-24,20.1,4.2,66.2,7.3,0.0,1036.1
2022-09-25,18.6,2.3,80.6,9.8,0.0,1017.0
2022-09-26,12.4,1.7,76.0,4.9,3.7,1008.3
2022-09-27,12.3,11.2,95.1,6.5,0.0,1013.4
2022-09-28,18.5,13.2,77.0,4.6,0.0,1027.2
2022-09-29,8.0,7.0,97.0,4.9,0.0,1023.3
2022-09-30,13.2,8.2,83.2,11.4,0.0,1030.7
2022-10-01,16.5,13.2,76.5,7.4,0.0,1034.0
2022-10-02,8.1,7.1,68.6,6.3,0.0,1021.0
2022-10-03,19.0,4.9,80.8,12.9,0.0,1044.3
2022-10-04,8.4,3.1,76.0,7.4,0.0,1019.1
2022-10-05,17.0,8.0,66.4,9.7,0.0,1028.0
2022-10-06,10.1,9.1,56.6,12.6,0.0,1007.0
2022-10-07,11.6,8.5,58.4,14.2,0.0,1013.9
2022-10-08,20.3,11.5,86.1,4.7,0.0,1041.0
2022-10-09,13.9,6.0,75.3,8.8,0.0,1023.3
2022-10-10,8.1,6.7,82.0,10.9,0.0,1026.0
2022-10-11,15.0,4.8,67.6,4.2,,1018.9
2022-10-12,14.1,1.0,54.7,5.7,0.0,1026.8
2022-10-13,8.4,6.9,69.3,11.3,0.0,1025.7
2022-10-14,10.3,2.2,82.3,12.5,0.0,1023.2
2022-10-15,15.2,14.1,72.0,7.1,0.0,1023.3
2022-10-16,13.3,5.9,59.9,3.9,0.0,1022.0
2022-10-17,12.4,2.2,85.3,8.8,0.0,1009.2
2022-10-18,10.1,0.5,84.7,10.4,0.0,1032.8
2022-10-19,11.5,5.5,85.3,8.5,0.0,1030.8
2022-10-20,8.4,0.3,79.2,5.3,0.0,1012.1
2022-10-21,12.5,5.5,72.1,11.3,0.0,1036.7
2022-10-22,14.6,6.8,59.5,9.1,0.0,1006.9
2022-10-23,7.1,5.0,72.2,27.2,0.0,1014.7
2022-10-24,4.7,3.7,89.7,9.5,0.0,1020.8
2022-10-25,6.7,2.8,69.7,2.5,0.0,1010.6
2022-10-26,19.0,6.2,67.0,4.6,0.0,1008.0
2022-10-27,11.5,-2.3,69.8,9.0,0.0,1026.9
2022-10-28,12.7,-4.7,66.7,9.0,0.0,999.6
2022-10-29,10.4,2.4,72.9,4.9,0.0,1027.0
2022-10-30,3.4,-0.5,67.8,11.8,0.0,1018.0
2022-10-31,12.7,3.3,67.4,8.0,0.0,1007.9
2022-11-01,10.8,2.3,58.5,4.2,0.0,1007.3
2022-11-02,8.7,-4.2,67.1,6.0,0.0,1002.3
2022-11-03,9.5,-5.9,58.9,10.9,0.0,1016.3
2022-11-04,17.4,-2.2,68.7,8.0,0.0,1007.1
2022-11-05,3.6,-3.9,78.9,5.6,0.0,1021.2
2022-11-06,-4.2,-5.2,65.7,7.2,0.0,1000.9
2022-11-07,1.4,-5.3,57.5,8.4,0.0,1006.2
2022-11-08,14.0,-2.5,76.2,4.7,0.0,995.0
2022-11-09,7.0,-1.9,71.5,3.3,0.0,1009.9
2022-11-10,9.2,2.8,51.2,5.5,0.0,1006.3
2022-11-11,1.1,0.1,71.8,7.6,0.0,1012.6
2022-11-12,5.8,-4.7,60.3,22.0,0.0,992.8
2022-11-13,8.3,-5.5,80.7,18.5,0.0,1024.8
2022-11-14,6.8,-6.9,63.4,9.7,0.0,1011.7
2022-11-15,-1.2,-2.2,51.0,6.6,0.0,1021.3
2022-11-16,2.4,-5.0,76.8,6.6,0.0,1022.6
2022-11-17,6.7,-0.4,53.3,5.7,0.0,1004.9
2022-11-18,9.5,-4.8,68.0,15.6,0.0,997.0
2022-11-19,5.3,-5.7,64.6,12.1,0.0,1006.2
2022-11-20,2.1,1.1,53.6,5.7,0.0,993.5
2022-11-21,2.7,-4.4,87.4,11.9,0.0,1002.3
2022-11-22,2.7,-0.4,68.0,4.9,0.0,998.9
2022-11-23,4.5,-0.5,79.7,8.6,0.0,994.9
2022-11-24,9.1,-5.1,59.6,9.7,0.0,1004.1
2022-11-25,-0.1,-7.1,73.5,9.0,0.0,1012.3
2022-11-26,-3.3,-4.3,71.9,4.0,0.0,1015.1
2022-11-27,-2.5,-4.9,65.7,5.0,0.0,997.9
2022-11-28,3.1,-3.7,59.2,4.2,0.0,1011.6
2022-11-29,-1.6,-10.5,72.2,8.4,,999.0
2022-11-30,8.2,-7.0,52.1,6.8,0.0,1006.0
2022-12-01,2.9,-0.3,81.0,10.2,0.0,1002.1
2022-12-02,1.6,0.2,69.7,7.5,0.0,1006.5
2022-12-03,2.3,-2.8,80.4,7.5,0.0,1005.6
2022-12-04,3.3,-3.7,57.8,10.0,0.0,1007.6
2022-12-05,6.0,-1.6,74.6,7.9,0.0,1005.7
2022-12-06,1.8,-5.0,63.3,9.5,0.0,997.9
2022-12-07,-0.3,-4.9,70.8,8.1,0.0,1022.5
2022-12-08,6.3,-2.8,63.2,6.2,0.0,1004.5
2022-12-09,8.1,-6.9,67.6,7.3,0.0,1014.8
2022-12-10,2.7,-2.7,75.3,8.6,0.0,991.2
2022-12-11,3.1,-0.6,73.3,5.9,0.0,1013.0
2022-12-12,5.6,-7.6,73.0,8.1,0.0,994.7
2022-12-13,4.1,0.9,67.5,13.6,0.0,995.7
2022-12-14,4.1,-4.0,54.0,14.8,0.0,1003.7
2022-12-15,7.7,-14.1,58.8,4.8,0.0,1001.7
2022-12-16,0.5,-9.0,56.7,10.2,0.0,995.3
2022-12-17,3.9,-6.8,58.4,6.5,0.0,989.8
2022-12-18,0.7,-2.2,45.7,9.8,0.0,996.7
2022-12-19,-1.3,-3.3,60.5,8.6,0.0,989.4
2022-12-20,11.1,0.3,59.3,8.1,0.0,998.7
2022-12-21,3.6,-3.8,53.0,6.9,0.0,1006.0
2022-12-22,9.0,-3.8,67.0,12.0,0.0,999.0
2022-12-23,6.0,-7.7,57.3,5.0,0.0,999.8
2022-12-24,11.5,-6.0,59.6,8.7,0.0,991.2
2022-12-25,5.5,-6.4,61.3,4.1,,986.8
2022-12-26,7.3,-12.2,65.6,7.9,0.0,1003.8
2022-12-27,1.7,0.7,70.3,6.3,0.0,995.6
2022-12-28,5.2,-3.6,30.8,10.2,0.0,1001.7
2022-12-29,-2.9,-6.7,64.7,8.7,0.0,995.9
2022-12-30,7.7,-3.5,56.4,5.6,0.0,995.3
2022-12-31,7.1,-4.1,68.9,7.4,0.0,999.8
2023-01-01,2.2,-12.4,58.2,9.5,0.0,994.7
2023-01-02,6.5,-1.7,57.0,5.7,0.0,994.6
2023-01-03,-1.8,-3.2,61.0,6.6,0.0,996.4
2023-01-04,5.9,-5.2,71.0,5.7,0.0,998.6
2023-01-05,6.2,-6.6,66.6,7.9,0.0,992.8
2023-01-06,11.2,-7.5,64.7,3.5,0.0,992.7
2023-01-07,2.0,-9.2,51.2,5.4,0.0,986.9
2023-01-08,6.4,-3.4,53.5,3.4,0.0,1005.8
2023-01-09,5.1,-4.0,55.5,2.7,0.0,988.9
2023-01-10,5.7,-3.2,62.6,4.5,0.0,1009.4
2023-01-11,-3.0,-6.6,43.3,8.8,0.0,993.4
2023-01-12,3.1,-6.2,44.9,13.0,0.0,973.9
2023-01-13,7.0,-8.8,73.6,9.5,0.0,977.2
2023-01-14,-1.2,-2.9,52.1,13.4,0.0,978.2
2023-01-15,6.7,-0.2,51.0,10.8,0.0,983.1
2023-01-16,0.9,-0.1,32.9,10.7,0.0,1000.4
2023-01-17,-0.4,-2.5,65.9,12.5,0.0,988.7
2023-01-18,6.9,-8.3,39.3,8.0,0.0,1004.3
2023-01-19,1.6,-1.3,60.4,16.9,0.0,978.6
2023-01-20,9.1,-7.1,72.4,11.1,0.0,985.8
2023-01-21,7.3,-7.3,59.4,11.2,0.0,1002.7
2023-01-22,2.0,-2.2,73.4,5.3,0.0,998.8
2023-01-23,11.8,-7.5,62.4,7.2,0.0,979.3
2023-01-24,-0.0,-4.5,44.0,8.8,0.0,988.5
2023-01-25,9.6,-4.4,42.3,2.9,0.0,1000.2
2023-01-26,8.9,-6.5,46.7,5.6,0.0,988.7
2023-01-27,2.6,-8.0,53.3,6.3,5.4,993.7
2023-01-28,0.5,-0.5,37.5,6.4,0.0,989.2
2023-01-29,8.5,0.0,46.0,10.3,0.0,988.4
2023-01-30,6.7,-2.7,79.1,10.2,0.0,983.4
2023-01-31,11.6,3.3,36.7,4.8,0.0,1000.9
2023-02-01,-1.8,-6.9,46.1,7.4,0.6,1010.8
2023-02-02,8.2,-3.2,70.8,12.3,0.0,994.4
2023-02-03,4.3,2.0,57.7,9.8,0.0,983.1
2023-02-04,6.4,-5.0,74.5,7.7,7.0,987.1
2023-02-05,11.7,6.6,39.7,7.9,0.0,1006.6
2023-02-06,7.1,3.5,68.5,7.1,0.0,996.5
2023-02-07,6.6,-5.0,41.7,14.5,0.0,995.0
2023-02-08,11.0,3.5,46.7,6.1,0.0,987.8
2023-02-09,4.4,3.4,64.7,6.5,0.0,995.6
2023-02-10,0.4,-0.6,72.9,6.7,0.0,991.2
2023-02-11,7.6,-1.4,58.2,6.2,0.0,991.7
2023-02-12,5.3,-6.0,33.5,10.9,0.0,996.5
2023-02-13,1.3,0.3,39.8,5.9,0.0,976.9
2023-02-14,7.7,2.0,55.9,10.6,0.0,984.5
2023-02-15,8.1,2.7,48.9,9.2,0.0,984.6
2023-02-16,5.6,2.8,52.6,7.1,0.0,1004.3
2023-02-17,9.9,1.1,49.6,8.5,0.0,1003.7
2023-02-18,4.2,3.2,56.1,4.6,0.0,987.5
2023-02-19,8.4,5.8,53.8,9.7,13.2,978.5
2023-02-20,9.4,5.9,60.7,24.5,0.0,997.3
2023-02-21,7.5,5.9,57.0,5.7,3.5,996.0
2023-02-22,12.2,8.4,46.5,11.8,0.0,991.7
2023-02-23,12.4,-0.6,36.2,8.1,0.0,991.3
2023-02-24,11.4,4.3,50.4,11.3,0.0,998.5
2023-02-25,5.7,4.7,57.5,8.9,0.0,1004.9
2023-02-26,11.6,1.7,41.7,9.1,0.0,1013.1
2023-02-27,3.8,2.8,65.3,7.2,11.4,986.8
2023-02-28,16.9,-1.4,48.7,11.8,0.0,995.2
2023-03-01,15.6,1.4,43.6,5.2,13.0,995.1
2023-03-02,10.0,-1.9,57.1,8.2,24.8,991.4
2023-03-03,15.3,10.0,46.3,4.8,0.0,1001.2
2023-03-04,8.1,7.1,26.4,5.2,,985.7
2023-03-05,13.0,-1.7,51.2,9.1,2.6,998.1
2023-03-06,9.4,8.4,32.9,8.4,14.1,1005.0
2023-03-07,9.6,6.0,58.8,17.7,0.0,997.8
2023-03-08,15.7,7.3,44.3,9.8,18.8,993.7
2023-03-09,13.5,10.6,52.8,5.0,0.0,1002.4
2023-03-10,21.1,1.3,37.5,18.1,0.0,995.8
2023-03-11,22.4,7.4,53.6,12.7,0.0,988.5
2023-03-12,16.7,4.2,40.0,7.9,0.0,1006.3
2023-03-13,15.3,9.0,47.3,9.5,0.0,991.7
2023-03-14,15.5,9.7,67.7,10.1,0.0,985.1
2023-03-15,14.0,13.0,41.1,7.8,0.0,1004.3
2023-03-16,20.4,4.2,45.8,4.5,0.0,993.6
2023-03-17,15.7,5.6,48.6,7.2,0.0,1003.1
2023-03-18,26.6,1.5,36.6,5.5,0.0,1004.7
2023-03-19,15.6,7.0,52.3,6.7,0.0,1001.5
2023-03-20,12.9,8.3,47.5,10.9,5.5,1008.8
2023-03-21,18.3,11.2,63.6,7.0,4.9,1007.2
2023-03-22,19.4,11.4,32.8,11.1,0.3,998.9
2023-03-23,20.3,19.3,37.1,12.5,0.0,998.0
2023-03-24,19.9,13.5,38.7,5.1,,991.2
2023-03-25,17.7,11.5,45.1,7.0,0.0,996.4
2023-03-26,19.5,3.0,42.5,12.6,4.2,1005.8
2023-03-27,13.6,12.6,39.6,12.3,0.0,1007.2
2023-03-28,20.0,14.6,28.0,7.0,1.4,999.7
2023-03-29,26.2,7.2,42.8,4.6,0.0,1008.0
2023-03-30,24.7,11.1,46.7,6.2,0.0,1010.3
2023-03-31,21.0,9.3,57.6,7.6,5.6,996.9
2023-04-01,24.3,15.7,30.4,9.4,0.0,998.6
2023-04-02,17.8,11.2,38.3,10.0,0.0,995.9
2023-04-03,17.2,15.6,72.6,8.8,0.0,1011.7
2023-04-04,16.8,14.2,42.8,8.0,0.0,1003.8
2023-04-05,16.3,13.9,41.7,4.8,0.0,1002.4
2023-04-06,20.9,9.9,55.3,10.8,0.0,1017.4
2023-04-07,22.7,10.5,29.9,8.3,1.4,1009.1
2023-04-08,17.8,15.7,30.8,4.5,0.0,1002.5
2023-04-09,18.9,15.0,43.0,8.6,0.0,1004.3
2023-04-10,23.2,19.8,48.3,11.5,0.0,995.4
2023-04-11,22.2,13.1,47.8,12.1,0.0,1014.9
2023-04-12,29.6,13.2,59.4,8.7,11.3,1003.1
2023-04-13,34.8,14.2,63.1,7.0,0.0,1012.6
2023-04-14,26.6,17.3,43.5,5.4,1.0,1008.1
2023-04-15,30.2,13.8,51.7,14.0,0.0,1013.9
2023-04-16,25.3,10.1,50.2,7.3,0.0,1009.6
2023-04-17,30.0,18.8,39.1,4.5,0.0,1004.8
2023-04-18,24.1,14.5,37.7,2.9,0.0,1007.9
2023-04-19,22.4,5.8,63.9,5.2,0.0,1005.6
2023-04-20,22.3,13.8,52.7,5.1,0.0,1019.8
2023-04-21,30.4,16.8,39.9,13.6,0.0,1006.3
2023-04-22,23.7,9.3,54.8,9.0,9.3,1011.9
2023-04-23,28.7,26.2,36.9,5.3,13.9,1006.6
2023-04-24,31.6,19.8,48.9,4.7,2.2,1005.0
2023-04-25,35.4,14.1,44.7,8.1,0.0,1005.2
2023-04-26,34.4,17.9,52.5,8.9,0.0,1007.0
2023-04-27,28.7,21.3,32.2,7.3,0.0,1008.3
2023-04-28,25.1,22.0,50.6,10.1,0.0,1022.5
2023-04-29,38.6,24.6,51.1,9.9,0.0,1013.5
2023-04-30,21.8,20.3,43.8,4.0,28.2,1030.6
2023-05-01,26.4,17.5,26.5,6.8,0.0,1017.3
2023-05-02,33.5,13.0,36.1,4.3,0.0,1018.7
2023-05-03,26.0,22.4,44.1,5.5,0.0,1026.0
2023-05-04,22.8,20.4,58.6,6.0,0.0,997.4
2023-05-05,23.1,22.1,68.4,5.1,0.0,1015.5
2023-05-06,28.7,17.0,52.0,7.4,0.3,1014.0
2023-05-07,32.5,18.9,59.3,6.6,0.0,1009.0
2023-05-08,22.7,17.1,43.6,6.0,0.2,1018.7
2023-05-09,28.3,24.1,64.6,6.8,0.0,1026.3
2023-05-10,22.7,19.9,51.0,12.6,0.0,1015.0
2023-05-11,32.0,21.4,43.8,6.6,0.0,1004.0
2023-05-12,33.1,20.9,54.9,5.8,0.0,1021.8
2023-05-13,35.4,17.9,49.7,6.0,0.0,1015.9
2023-05-14,36.0,23.1,48.4,4.9,0.0,1014.2
2023-05-15,27.8,21.6,51.8,14.1,3.0,1012.1
2023-05-16,30.0,19.4,40.4,6.0,0.0,1019.4
2023-05-17,37.8,27.8,51.9,10.0,0.0,1029.1
2023-05-18,34.1,25.0,43.2,12.4,,1019.1
2023-05-19,36.3,21.6,54.7,6.6,0.0,1023.7
2023-05-20,27.9,19.0,60.1,5.6,0.0,1017.4
2023-05-21,30.1,15.6,46.1,6.1,0.5,1016.7
2023-05-22,32.8,26.4,48.3,10.8,0.0,1013.7
