Timestamp,SourceIP,DestIP,Protocol,PacketSize,Duration,BytesSent,BytesReceived,NumPackets,ErrorRate,TimeOfDay,AnomalyType
2024-01-01 02:03:25,4291555,6990880,DNS,123.2,0.341,2087.5,2372.1,7,0.0008,22.45,None
2024-01-01 02:03:30,1761887,9267020,HTTP,351.9,2.04,5295.9,13024.1,14,0.0198,18.2,None
2024-01-01 02:03:35,9766280,9561124,DNS,121.5,4.125,1524.0,16907.9,14,0.0026,8.61,None
2024-01-01 02:03:40,5660019,9609683,HTTP,166.1,1.054,12282.3,10715.1,5,0.0012,12.87,None
2024-01-01 02:03:45,5325002,2201433,UDP,236.6,0.372,8111.7,1233.1,5,0.0043,8.98,None
2024-01-01 02:03:50,1441379,2560156,TCP,73.0,2.826,4011.1,2800.8,14,0.0125,10.93,None
2024-01-01 02:03:55,7026036,7524983,HTTP,61.5,3.573,2408.4,12290.6,6,0.0041,14.31,None
2024-01-01 02:04:00,1925497,8585591,DNS,69.2,4.25,6991.2,91717.8,3,0.0037,9.56,None
2024-01-01 02:04:05,2397332,2056487,HTTP,279.0,1.867,4414.0,27389.4,9,0.0067,14.9,None
2024-01-01 02:04:10,1856253,4585650,DNS,112.6,3.943,3784.2,39234.2,9,0.0002,11.16,None
2024-01-01 02:04:15,9649652,9879760,HTTP,533.3,0.031,8458.0,11381.3,10,0.0068,15.77,None
2024-01-01 02:04:20,8608504,8966265,UDP,111.9,0.227,12413.5,11299.2,8,0.0461,6.29,None
2024-01-01 02:04:25,7076480,8652512,DNS,162.8,0.194,852.0,2882.8,7,0.0161,4.11,None
2024-01-01 02:04:30,7213593,6204023,UDP,320.9,2.494,1042.7,20990.4,11,0.0007,0.33,None
2024-01-01 02:04:35,4731431,1409186,TCP,404.7,0.144,1366.1,7531.3,8,0.0106,14.45,None
2024-01-01 02:04:40,8798891,4151078,DNS,416.0,1.372,663.5,16199.4,7,0.0062,23.54,None
2024-01-01 02:04:45,7968276,4505065,HTTP,271.6,1.28,2799.7,8355.6,3,0.0175,10.09,None
2024-01-01 02:04:50,7512900,3486174,UDP,247.7,0.744,5432.3,10712.0,6,0.001,5.1,None
2024-01-01 02:04:55,3959785,9688814,UDP,199.6,4.087,2917.8,7422.5,6,0.0026,0.31,None
2024-01-01 02:05:00,8472817,3208147,TCP,219.0,0.374,1747.4,10143.9,9,0.0157,12.31,None
2024-01-01 02:05:05,3238439,2510762,TCP,112.7,0.869,9195.4,22028.2,13,0.0189,23.82,None
2024-01-01 02:05:10,6234274,6471871,DNS,98.6,2.976,3430.8,2284.2,8,0.0075,23.61,None
2024-01-01 02:05:15,1784621,9330048,UDP,148.2,0.062,4200.6,1820.9,9,0.0002,2.43,None
2024-01-01 02:05:20,1539265,7025661,TCP,136.3,2.235,9454.4,12405.1,12,0.0224,19.59,None
2024-01-01 02:05:25,1962875,2037255,HTTP,118.3,3.39,2635.3,34220.3,14,0.0048,4.16,None
2024-01-01 02:05:30,3279205,7711610,HTTP,210.2,5.384,23393.5,44035.2,7,0.0004,19.42,None
2024-01-01 02:05:35,3326747,8869257,TCP,239.3,4.18,1904.9,2381.7,8,0.0171,20.49,None
2024-01-01 02:05:40,4980088,6725793,DNS,155.1,0.77,21981.3,5416.1,6,0.0054,0.19,None
2024-01-01 02:05:45,7368610,2935739,UDP,310.7,1.766,1124.7,1846.0,8,0.0021,5.69,None
2024-01-01 02:05:50,3743235,3243414,HTTP,83.9,0.161,5001.5,4672.2,12,0.0162,1.36,None
2024-01-01 02:05:55,4614075,6551330,TCP,134.7,0.596,1567.9,24905.6,13,0.0061,11.97,None
2024-01-01 02:06:00,6639917,3908558,HTTP,103.7,0.198,9132.2,7999.3,9,0.0094,0.64,None
2024-01-01 02:06:05,3021053,5926152,DNS,58.4,0.757,1847.8,5575.4,12,0.0173,15.03,None
2024-01-01 02:06:10,7517602,8135711,UDP,142.4,4.162,3987.3,13975.8,11,0.0074,13.4,None
2024-01-01 02:06:15,9652876,2770287,DNS,139.6,0.853,1555.4,3659.0,10,0.0012,9.11,None
2024-01-01 02:06:20,3022715,4541744,HTTP,316.3,1.651,7610.1,39854.0,8,0.0332,11.08,None
2024-01-01 02:06:25,1039442,9853266,TCP,203.4,1.136,1547.3,8162.3,8,0.0034,23.76,None
2024-01-01 02:06:30,3507314,3856503,HTTP,88.9,1.228,16049.2,5421.9,9,0.0516,4.02,None
2024-01-01 02:06:35,5636442,8217114,UDP,375.0,6.985,1101.0,14571.9,9,0.0001,17.54,None
2024-01-01 02:06:40,4438666,6987930,HTTP,273.3,0.702,776.2,20728.9,14,0.0066,15.49,None
2024-01-01 02:06:45,3911886,7329557,HTTP,198.6,1.974,7719.9,39973.6,9,0.0122,15.93,None
2024-01-01 02:06:50,6155331,5996085,DNS,132.5,1.09,1649.7,6568.4,6,0.0237,8.3,None
2024-01-01 02:06:55,9714493,5158209,UDP,91.9,0.126,2959.5,24005.9,9,0.0152,5.2,None
2024-01-01 02:07:00,2031144,3617204,TCP,123.2,1.344,2159.8,8966.1,13,0.003,15.62,None
2024-01-01 02:07:05,5142748,1342245,UDP,255.8,3.357,802.2,4396.7,11,0.0028,21.91,None
2024-01-01 02:07:10,9489219,3952098,UDP,380.8,0.208,2760.1,3726.4,11,0.0044,23.42,None
2024-01-01 02:07:15,6327748,8798358,UDP,321.1,0.144,10560.9,2705.4,9,0.0012,11.54,None
2024-01-01 02:07:20,4887387,7601675,UDP,116.2,0.334,8128.5,3859.6,8,0.0111,10.21,None
2024-01-01 02:07:25,8440132,9764986,HTTP,84.8,2.891,3758.6,24728.4,12,0.0283,8.37,None
2024-01-01 02:07:30,1521253,2888781,HTTP,159.2,2.575,9065.8,16427.5,1,0.0103,19.44,None
2024-01-01 02:07:35,3077527,1949037,DNS,61.3,1.665,1033.3,2342.1,14,0.0076,6.13,None
2024-01-01 02:07:40,7721562,6189022,TCP,174.4,1.263,2152.8,1413.2,8,0.007,12.31,None
2024-01-01 02:07:45,5220561,8513920,HTTP,137.9,4.384,4428.5,2664.3,5,0.009,8.28,None
2024-01-01 02:07:50,9700832,7882532,UDP,117.6,2.911,2616.5,3726.6,10,0.0124,21.02,None
2024-01-01 02:07:55,6816045,5476076,UDP,66.9,3.342,2329.0,5983.3,12,0.0158,6.78,None
2024-01-01 02:08:00,4776317,9692678,DNS,191.9,3.356,897.3,26182.9,12,0.012,16.48,None
2024-01-01 02:08:05,9048081,5044369,UDP,113.7,2.058,371.9,4685.8,9,0.0122,14.13,None
2024-01-01 02:08:10,7568956,7664532,DNS,82.7,1.225,6753.8,43499.3,7,0.0303,7.88,None
2024-01-01 02:08:15,7890257,5973293,TCP,35.3,4.0,3801.8,1509.9,10,0.023,6.11,None
2024-01-01 02:08:20,3303909,8587769,TCP,146.4,5.208,7346.6,5718.0,9,0.0174,19.29,None
2024-01-01 02:08:25,6517883,5103460,UDP,360.0,0.048,1925.2,17775.0,11,0.0004,12.25,None
2024-01-01 02:08:30,8743055,5538825,TCP,340.6,0.106,1461.5,18905.4,11,0.0111,14.68,None
2024-01-01 02:08:35,5963016,2683703,UDP,118.1,6.376,3000.5,5792.3,13,0.0061,23.09,None
2024-01-01 02:08:40,7626295,8008198,UDP,109.8,0.649,7003.7,22065.1,10,0.0096,9.55,None
2024-01-01 02:08:45,3550888,8518755,DNS,187.6,4.133,2365.0,18255.0,13,0.0116,19.54,None
2024-01-01 02:08:50,2832987,7518839,HTTP,90.1,0.985,6646.1,4096.5,10,0.0125,15.33,None
2024-01-01 02:08:55,1923802,3993066,TCP,172.6,0.254,1089.7,11102.5,13,0.0204,14.24,None
2024-01-01 02:09:00,8326730,5675577,HTTP,217.7,0.168,2536.5,16376.7,9,0.0241,1.31,None
2024-01-01 02:09:05,3357535,2504581,DNS,274.1,0.34,2779.1,4400.5,6,0.0093,21.9,None
2024-01-01 02:09:10,4230725,9023260,TCP,141.2,0.575,10161.8,44104.9,13,0.0225,5.49,None
2024-01-01 02:09:15,4827561,8837824,HTTP,134.0,1.341,3668.8,3514.4,7,0.0145,11.36,None
2024-01-01 02:09:20,4884034,4253806,HTTP,95.7,2.418,17087.1,9359.0,6,0.0023,18.05,None
2024-01-01 02:09:25,9185974,5361164,HTTP,98.2,8.595,774.6,2322.1,13,0.0004,12.54,None
2024-01-01 02:09:30,4194214,3964232,TCP,132.5,1.165,3394.5,8985.4,5,0.0001,0.1,None
2024-01-01 02:09:35,1901634,6252067,HTTP,178.3,1.46,3566.7,2787.6,13,0.0088,22.78,None
2024-01-01 02:09:40,3395609,6681672,UDP,234.3,1.476,5541.9,6038.3,5,0.0074,0.49,None
2024-01-01 02:09:45,2699930,5214662,DNS,99.3,1.551,1321.7,1658.1,8,0.0119,2.16,None
2024-01-01 02:09:50,9753199,2190480,DNS,313.0,1.459,16065.8,18030.4,8,0.0185,5.38,None
2024-01-01 02:09:55,8228192,5631236,DNS,129.6,0.018,3019.9,11571.3,14,0.0018,14.38,None
2024-01-01 02:10:00,3896336,2299111,DNS,146.8,0.003,1005.2,24038.5,5,0.0194,23.31,None
2024-01-01 02:10:05,9644968,1633498,HTTP,102.1,0.206,2933.6,5722.7,13,0.001,22.14,None
2024-01-01 02:10:10,2685239,8348005,TCP,44.2,0.214,2179.5,25181.1,7,0.0215,15.63,None
2024-01-01 02:10:15,9787108,9849223,TCP,230.9,2.441,48205.8,8427.7,5,0.019,17.8,None
2024-01-01 02:10:20,8305669,6623680,HTTP,214.5,0.459,8518.1,9074.0,20,0.0119,17.09,None
2024-01-01 02:10:25,6127011,3546786,HTTP,128.9,4.502,3132.7,67107.6,7,0.0036,16.49,None
2024-01-01 02:10:30,8929186,2066624,HTTP,153.5,5.279,2665.3,4990.7,7,0.001,19.5,None
2024-01-01 02:10:35,2939297,7792312,HTTP,192.1,7.451,7716.0,27652.2,15,0.0151,8.16,None
2024-01-01 02:10:40,9209463,2240980,HTTP,67.9,5.596,8093.9,13091.1,11,0.0025,5.31,None
2024-01-01 02:10:45,5503368,3033330,DNS,113.9,0.635,162.1,4573.8,13,0.0058,8.34,None
2024-01-01 02:10:50,1083829,8183985,DNS,220.8,1.426,5670.3,2174.0,12,0.0076,1.17,None
2024-01-01 02:10:55,7938229,4683437,UDP,79.3,0.386,3065.5,2883.9,11,0.0116,23.21,None
2024-01-01 02:11:00,2830068,5595034,HTTP,171.9,3.282,803.4,25101.3,7,0.0067,17.75,None
2024-01-01 02:11:05,7708617,1329637,HTTP,75.3,4.386,7188.3,45908.2,14,0.0119,5.12,None
2024-01-01 02:11:10,2108724,2788287,DNS,187.4,3.811,28174.9,8879.0,14,0.0168,6.14,None
2024-01-01 02:11:15,4971740,9001279,HTTP,145.8,1.136,5202.0,9357.0,7,0.0125,23.82,None
2024-01-01 02:11:20,5334838,9830855,TCP,66.2,2.843,8959.1,17614.1,6,0.0036,18.43,None
2024-01-01 02:11:25,6173935,4988999,HTTP,265.7,0.205,18108.2,8719.4,16,0.0225,10.22,None
2024-01-01 02:11:30,1119629,7039335,UDP,102.8,0.082,1299.5,24335.7,6,0.008,4.96,None
2024-01-01 02:11:35,5570895,9073255,UDP,99.0,2.799,465.2,10846.8,11,0.0063,0.97,None
2024-01-01 02:11:40,3634698,6084714,HTTP,164.1,1.108,5749.5,9279.3,13,0.0086,16.06,None
2024-01-01 02:11:45,6932603,4513706,UDP,263.6,10.829,2327.1,4027.0,6,0.0066,18.72,None
2024-01-01 02:11:50,3547997,1844802,HTTP,89.3,0.205,754.3,3148.7,10,0.0141,2.59,None
2024-01-01 02:11:55,2347247,5265042,TCP,153.1,3.871,2756.8,344.1,5,0.0055,0.06,None
2024-01-01 02:12:00,6717708,6645458,UDP,183.9,1.308,6170.6,27836.9,9,0.015,8.58,None
2024-01-01 02:12:05,3677326,8789332,UDP,209.9,3.511,2568.4,6998.1,10,0.0143,16.02,None
2024-01-01 02:12:10,2956927,5539844,DNS,162.1,3.398,1357.2,5429.5,8,0.0032,22.17,None
2024-01-01 02:12:15,1171377,7878059,HTTP,123.5,4.954,2383.9,1150.9,8,0.001,21.11,None
2024-01-01 02:12:20,4579212,4993310,HTTP,98.1,0.707,2923.5,4272.2,12,0.019,16.52,None
2024-01-01 02:12:25,2066835,6002520,UDP,154.9,5.983,432.9,3745.5,9,0.0019,19.54,None
2024-01-01 02:12:30,5105714,1448220,TCP,86.8,0.329,2584.3,3660.0,8,0.0003,8.54,None
2024-01-01 02:12:35,9291054,9589072,UDP,34.4,0.171,777.2,11303.1,11,0.0051,5.88,None
2024-01-01 02:12:40,3886471,1054676,HTTP,184.6,1.13,5761.9,9156.8,5,0.0029,2.98,None
2024-01-01 02:12:45,9907694,5919745,HTTP,233.2,3.524,625.8,2077.1,8,0.0025,4.36,None
2024-01-01 02:12:50,7948798,8955339,TCP,45.5,1.283,8206.6,2213.1,12,0.0019,23.11,None
2024-01-01 02:12:55,2675008,7001922,HTTP,89.6,3.536,1980.0,2209.1,12,0.0138,22.32,None
2024-01-01 02:13:00,9534617,3803002,HTTP,202.3,2.616,1732.0,49539.5,8,0.0153,1.13,None
2024-01-01 02:13:05,4689222,2829822,HTTP,415.2,0.47,4001.6,36052.2,6,0.0005,11.28,None
2024-01-01 02:13:10,7979030,4546467,UDP,150.0,5.947,1253.8,3455.4,4,0.0079,8.96,None
2024-01-01 02:13:15,5742296,2376575,TCP,103.1,0.125,3939.3,1122.6,21,0.0015,15.64,None
2024-01-01 02:13:20,6520974,6441628,TCP,135.4,4.571,1433.5,9210.0,11,0.0069,7.88,None
2024-01-01 02:13:25,2062666,8862003,TCP,295.1,0.726,1708.3,8492.5,12,0.0043,6.73,None
2024-01-01 02:13:30,5388979,6563253,HTTP,107.4,1.387,4470.9,11124.6,8,0.0023,19.42,None
2024-01-01 02:13:35,6652599,6910362,UDP,99.5,1.098,954.7,17006.9,5,0.0296,22.73,None
2024-01-01 02:13:40,6562200,6814068,UDP,116.6,0.377,841.9,12729.8,11,0.0314,4.87,None
2024-01-01 02:13:45,8838120,3393849,HTTP,92.1,0.887,3820.8,2653.3,13,0.0083,5.65,None
2024-01-01 02:13:50,6615000,8060302,UDP,157.8,0.429,2901.8,10873.0,19,0.0021,10.06,None
2024-01-01 02:13:55,9735886,5111371,HTTP,334.4,0.456,3528.7,19031.0,10,0.0088,16.95,None
2024-01-01 02:14:00,5731597,9168302,TCP,174.4,0.414,4136.6,3928.4,7,0.0264,4.01,None
2024-01-01 02:14:05,2243736,1373486,DNS,130.8,1.343,3157.0,10937.5,11,0.0047,11.23,None
2024-01-01 02:14:10,9576900,2188879,HTTP,128.3,3.198,5475.8,4662.1,8,0.0015,20.18,None
2024-01-01 02:14:15,3749566,5721252,DNS,67.9,1.683,3286.0,59645.2,17,0.0118,5.62,None
2024-01-01 02:14:20,7194100,3531300,TCP,230.8,4.474,400.5,2149.9,13,0.0107,1.14,None
2024-01-01 02:14:25,4330287,5951354,TCP,142.7,2.024,519.1,25743.8,11,0.0,21.76,None
2024-01-01 02:14:30,7779552,6887945,HTTP,135.6,2.338,20495.3,1524.1,12,0.0192,18.9,None
2024-01-01 02:14:35,8289492,7271505,DNS,732.6,2.203,2981.2,48681.4,14,0.0108,16.77,None
2024-01-01 02:14:40,1822794,5238022,UDP,172.3,1.194,7709.8,2587.5,15,0.0022,2.1,None
2024-01-01 02:14:45,6454496,2404580,DNS,101.9,2.338,2109.7,9795.4,4,0.0,21.58,None
2024-01-01 02:14:50,7220364,6805096,HTTP,119.9,0.145,2812.9,1588.9,10,0.0359,7.33,None
2024-01-01 02:14:55,5904157,9888957,DNS,263.5,3.93,1894.4,2100.7,12,0.0141,5.08,None
2024-01-01 02:15:00,6070184,1893469,UDP,157.1,3.008,35099.0,19885.5,12,0.0045,11.7,None
2024-01-01 02:15:05,1160521,4360792,HTTP,72.3,0.563,3840.1,22655.6,5,0.0057,22.15,None
2024-01-01 02:15:10,6262597,7883594,HTTP,235.0,2.922,1746.1,10294.4,10,0.0077,23.87,None
2024-01-01 02:15:15,7634848,8400905,DNS,106.3,0.025,571.6,17001.9,9,0.0127,14.74,None
2024-01-01 02:15:20,2620223,4650883,DNS,378.7,0.49,21455.4,23037.5,11,0.0019,22.93,None
2024-01-01 02:15:25,1965012,5961797,HTTP,254.7,0.135,2531.9,4088.0,7,0.0022,10.88,None
2024-01-01 02:15:30,3259583,3773627,DNS,118.7,3.03,6274.4,2000.3,9,0.0005,0.71,None
2024-01-01 02:15:35,8046342,2820783,DNS,281.6,2.82,7016.3,7992.8,11,0.0425,6.62,None
2024-01-01 02:15:40,1107526,9373641,DNS,153.5,3.36,1876.5,4549.6,10,0.0208,7.24,None
2024-01-01 02:15:45,8050184,2072155,HTTP,227.3,0.009,5839.8,11951.6,8,0.0081,18.78,None
2024-01-01 02:15:50,3664581,2424254,HTTP,189.1,1.391,1629.2,14017.0,9,0.0056,2.98,None
2024-01-01 02:15:55,2143043,6979054,UDP,97.2,2.44,1107.2,4098.4,10,0.0027,4.2,None
2024-01-01 02:16:00,7976158,7070047,HTTP,107.6,0.338,9551.6,16384.8,11,0.009,14.74,None
2024-01-01 02:16:05,1522457,4775351,UDP,248.4,2.098,2544.8,15586.2,8,0.0117,3.13,None
2024-01-01 02:16:10,8801032,7858293,HTTP,125.5,0.176,5006.6,16702.6,14,0.0117,11.89,None
2024-01-01 02:16:15,4026661,5279760,HTTP,121.3,0.4,4495.9,5389.5,8,0.0001,0.84,None
2024-01-01 02:16:20,4589725,8895926,HTTP,92.1,1.292,5641.7,17675.3,11,0.0121,16.05,None
2024-01-01 02:16:25,2068116,7014303,TCP,183.4,2.12,628.6,13629.6,12,0.0201,21.8,None
2024-01-01 02:16:30,8678970,7856042,HTTP,416.2,0.315,1660.2,15370.2,9,0.0012,21.0,None
2024-01-01 02:16:35,1758215,3188474,UDP,87.0,0.41,2155.0,43381.5,12,0.0141,1.77,None
2024-01-01 02:16:40,1381499,6815156,TCP,30.8,0.457,260404.6,11246.1,494,0.0173,14.18,DDoS
2024-01-01 02:16:45,1997100,8218138,HTTP,29.8,0.545,37530.7,4416.2,502,0.0032,2.49,DDoS
2024-01-01 02:16:50,1062285,1927720,TCP,71.5,0.514,231836.0,2669.2,493,0.0125,1.28,DDoS
2024-01-01 02:16:55,6763784,7896261,TCP,41.6,1.006,102649.1,25032.6,514,0.001,14.65,DDoS
2024-01-01 02:17:00,1039451,8921033,DNS,87.3,2.121,2123.4,11583.2,12,0.0105,13.74,None
2024-01-01 02:17:05,3830159,6925841,DNS,76.2,1.153,12267.0,43045.9,528,0.0071,2.25,DDoS
2024-01-01 02:17:10,5984095,9792489,DNS,52.0,2.992,138479.5,1064.7,496,0.019,8.64,DDoS
2024-01-01 02:17:15,8052654,9160318,HTTP,78.8,2.541,221570.4,20144.1,521,0.006,7.6,DDoS
2024-01-01 02:17:20,7228659,9337231,HTTP,268.7,0.271,1238.8,6240.8,6,0.0056,8.22,None
2024-01-01 02:17:25,1765045,2309735,UDP,541.7,0.1,18408.7,5690.1,4,0.0271,8.0,None
2024-01-01 02:17:30,4857168,1188554,DNS,198.3,4.207,7529.0,3771.4,7,0.0272,19.79,None
2024-01-01 02:17:35,6767177,3879531,TCP,174.7,0.166,7728.3,19921.8,11,0.0004,8.49,None
2024-01-01 02:17:40,5198570,1009426,DNS,163.6,0.321,9931.4,14966.0,13,0.0066,7.93,None
2024-01-01 02:17:45,5734940,7652133,TCP,124.4,0.045,5085.4,2585.4,8,0.0018,0.71,None
2024-01-01 02:17:50,2857913,6279383,TCP,175.8,1.98,1067.1,9556.0,13,0.0032,18.97,None
2024-01-01 02:17:55,5428440,4303262,TCP,128.0,1.746,2594.2,16417.7,8,0.011,15.84,None
2024-01-01 02:18:00,9216548,3605358,TCP,161.5,8.671,571.9,9681.9,8,0.0014,8.19,None
2024-01-01 02:18:05,8692074,4193502,UDP,286.8,4.36,4514.6,24534.6,10,0.0001,10.84,None
2024-01-01 02:18:10,9478037,4365450,TCP,89.7,1.058,2516.9,6063.0,9,0.013,19.06,None
2024-01-01 02:18:15,5857415,3171173,DNS,262.4,0.929,2862.6,850.3,14,0.0103,8.26,None
2024-01-01 02:18:20,3534022,4756355,TCP,286.7,0.704,9936.8,9766.5,16,0.0233,11.36,None
2024-01-01 02:18:25,3711872,4904191,HTTP,139.9,0.331,1887.5,9707.2,6,0.0078,0.47,None
2024-01-01 02:18:30,7413035,3080272,DNS,51.4,0.297,2316.6,11061.1,10,0.0291,22.04,None
2024-01-01 02:18:35,9140091,6445137,TCP,109.5,0.284,3047.2,24513.5,13,0.0094,8.91,None
2024-01-01 02:18:40,2095810,2806268,TCP,283.9,0.242,473.4,1150.0,8,0.0049,7.11,None
2024-01-01 02:18:45,4530977,1341886,HTTP,146.7,0.55,2284.6,6383.8,12,0.0094,14.62,None
2024-01-01 02:18:50,1582261,7418648,UDP,90.0,0.732,248.2,3220.7,4,0.0138,12.64,None
2024-01-01 02:18:55,6523451,2583922,DNS,115.3,6.518,1659.8,2421.1,6,0.0043,9.62,None
2024-01-01 02:19:00,2706884,1387270,DNS,225.9,1.728,7010.7,7537.9,5,0.0047,22.14,None
2024-01-01 02:19:05,4808887,7075932,TCP,195.1,8.779,4662.3,16347.4,10,0.0099,8.71,None
2024-01-01 02:19:10,7761495,6500198,UDP,131.7,0.932,1644.5,10948.4,12,0.0061,23.96,None
2024-01-01 02:19:15,8870524,3213507,TCP,123.5,1.224,3105.1,4074.4,14,0.0075,18.94,None
2024-01-01 02:19:20,6677473,4853639,HTTP,122.0,0.785,1017.4,7006.0,11,0.0402,21.68,None
2024-01-01 02:19:25,5781696,2901048,HTTP,93.6,0.404,2974.0,20535.2,13,0.0004,6.79,None
2024-01-01 02:19:30,5892504,7374582,DNS,332.8,0.309,55844.2,16044.6,7,0.0104,1.69,None
2024-01-01 02:19:35,4294176,4946647,HTTP,126.3,5.804,18878.9,4662.1,12,0.0256,10.06,None
2024-01-01 02:19:40,5489071,2255360,DNS,272.8,8.657,3142.0,4369.9,12,0.0027,7.52,None
2024-01-01 02:19:45,5935677,6439262,TCP,317.6,0.092,3498.7,1456.1,13,0.0024,1.46,None
2024-01-01 02:19:50,4039476,6716887,HTTP,244.5,0.326,1119.3,5274.2,7,0.0045,1.72,None
2024-01-01 02:19:55,7428956,5870972,TCP,119.6,1.102,1337.0,1428.3,11,0.0008,4.18,None
2024-01-01 02:20:00,2208020,9839193,UDP,181.6,0.412,4282.0,64027.6,14,0.0082,9.07,None
2024-01-01 02:20:05,3869902,5027979,TCP,146.6,0.905,1763.6,3445.7,15,0.0104,22.45,None
2024-01-01 02:20:10,9265778,2469310,HTTP,94.5,0.276,7362.5,24562.6,3,0.0171,15.79,None
2024-01-01 02:20:15,2289457,2012147,TCP,174.5,1.219,14323.9,49916.5,11,0.0007,9.56,None
2024-01-01 02:20:20,2488518,5851244,UDP,82.3,0.634,4157.3,10058.8,9,0.0057,19.19,None
2024-01-01 02:20:25,1392925,4754789,UDP,268.8,0.867,3300.2,7331.9,7,0.0153,13.64,None
2024-01-01 02:20:30,4715500,6289367,DNS,117.6,0.198,555.1,2159.5,9,0.0146,10.02,None
2024-01-01 02:20:35,1127868,8031444,HTTP,164.1,1.118,6295.6,4892.2,10,0.0008,3.46,None
2024-01-01 02:20:40,1561711,2950406,TCP,171.0,8.18,949.9,40294.3,5,0.0001,22.25,None
2024-01-01 02:20:45,3720038,7848684,DNS,130.4,0.797,1962.5,11513.2,7,0.0153,14.97,None
2024-01-01 02:20:50,1619007,3946437,TCP,199.0,4.182,7782.1,8336.1,7,0.0015,10.54,None
2024-01-01 02:20:55,6699722,1489645,DNS,117.0,3.706,8347.8,30095.3,10,0.0086,10.52,None
2024-01-01 02:21:00,3141878,8502112,HTTP,229.4,6.076,1869.6,16257.2,15,0.001,18.36,None
2024-01-01 02:21:05,1420130,2051028,DNS,75.7,3.122,1980.5,6989.2,8,0.0035,4.31,None
2024-01-01 02:21:10,6196016,6429183,UDP,158.1,2.155,1481.3,10059.3,14,0.0017,10.02,None
2024-01-01 02:21:15,3117614,9489876,UDP,391.3,3.884,899.8,3759.1,10,0.0133,1.51,None
2024-01-01 02:21:20,9765566,4446065,HTTP,90.0,0.157,1580.0,4623.7,15,0.0112,1.92,None
2024-01-01 02:21:25,7519890,8888520,HTTP,105.8,1.243,594.0,6592.6,1,0.0015,12.63,None
2024-01-01 02:21:30,9249938,1186999,DNS,191.9,9.067,5902.1,14150.0,16,0.0006,9.14,None
2024-01-01 02:21:35,1937093,9428659,HTTP,162.4,2.936,4422.8,2327.7,9,0.0063,17.27,None
2024-01-01 02:21:40,1008808,9791089,DNS,176.9,6.544,5221.4,8745.0,8,0.0022,23.68,None
2024-01-01 02:21:45,3632796,7959131,DNS,189.5,3.025,1147.8,5487.0,13,0.0001,20.63,None
2024-01-01 02:21:50,2015422,3466543,TCP,203.8,4.157,902.3,3291.4,12,0.0031,10.61,None
2024-01-01 02:21:55,6958628,4728980,DNS,258.5,2.452,3144.8,5516.6,10,0.0024,9.07,None
2024-01-01 02:22:00,3717608,2172553,TCP,182.2,2.858,3178.3,795.2,14,0.0116,14.04,None
2024-01-01 02:22:05,2969700,3338374,UDP,131.5,1.481,2572.7,3798.7,9,0.0197,2.2,None
2024-01-01 02:22:10,4318706,1969270,UDP,207.7,5.16,2231.7,2698.7,15,0.0027,23.7,None
2024-01-01 02:22:15,2548181,9536700,UDP,383.7,3.486,16494.4,6124.7,12,0.0025,23.54,None
2024-01-01 02:22:20,7404742,5378469,DNS,138.9,3.714,4564.3,829.0,7,0.0049,22.15,None
2024-01-01 02:22:25,3262684,1757016,TCP,91.2,2.236,21390.0,9807.4,6,0.0019,15.89,None
2024-01-01 02:22:30,1766375,6390938,UDP,258.1,0.726,10603.8,20119.1,10,0.0293,12.07,None
2024-01-01 02:22:35,9901365,7937602,UDP,139.7,0.073,16371.1,7206.2,10,0.0028,16.96,None
2024-01-01 02:22:40,6374772,7737604,TCP,50.1,5.487,1017.9,13343.6,8,0.001,7.55,None
2024-01-01 02:22:45,5298697,1488575,DNS,226.7,1.764,5394.7,4852.6,11,0.0081,20.45,None
2024-01-01 02:22:50,5376003,3327384,TCP,113.6,0.708,1935.7,1711.9,8,0.0077,3.23,None
2024-01-01 02:22:55,9416746,3339150,HTTP,141.8,0.323,564.9,8116.8,10,0.01,19.28,None
2024-01-01 02:23:00,7928531,6017317,UDP,175.2,3.538,13306.4,16000.6,16,0.034,20.82,None
2024-01-01 02:23:05,9689645,7856855,UDP,163.2,3.622,2222.3,2155.1,8,0.0039,4.08,None
2024-01-01 02:23:10,6282981,6326622,TCP,211.6,3.369,1037.8,5088.7,9,0.0045,11.49,None
2024-01-01 02:23:15,6541110,2133673,TCP,119.4,2.072,1969.3,6328.9,14,0.0041,21.4,None
2024-01-01 02:23:20,4675525,5217259,DNS,191.8,0.911,1344.5,140281.7,7,0.0099,23.02,None
2024-01-01 02:23:25,2776763,7222612,HTTP,130.4,0.725,1489.7,10131.2,12,0.0093,19.47,None
2024-01-01 02:23:30,8259961,4638444,HTTP,214.7,0.017,2388.4,1205.2,10,0.0075,22.58,None
2024-01-01 02:23:35,9546487,3264660,TCP,201.9,3.587,16828.3,941.2,10,0.0045,22.49,None
2024-01-01 02:23:40,6964425,6954170,UDP,93.0,0.183,1531.0,16822.9,12,0.0056,23.51,None
2024-01-01 02:23:45,5713314,4603555,DNS,255.4,1.993,15666.4,97249.2,11,0.0157,9.92,None
2024-01-01 02:23:50,3067866,6626846,DNS,113.5,1.403,6966.3,6118.2,8,0.0094,6.89,None
2024-01-01 02:23:55,6571544,7618479,HTTP,222.3,1.496,4430.5,5762.8,13,0.0126,15.19,None
2024-01-01 02:24:00,9051661,6736541,TCP,178.3,5.227,6298.8,12466.2,11,0.0032,4.53,None
